RelativePath,Bytes,SHA256
raw-files/BaseApplicationsFiles_File_Microsoft.Windows.AI.GenerativeInternal.winmd,19768,42a765a3fe83ae0bc7b00e7ff53b425f81543987c99e88d113b4d8912aa8e0c3
raw-files/BaseApplicationsFiles_File_Microsoft.Windows.AI.Imaging.dll,769336,beec87b1dfa548e1c3966060f039b6909e56d3b015160e4abcf3d34843e067ee
raw-files/BaseApplicationsFiles_File_Microsoft.Windows.AI.Imaging.winmd,21304,85b1deec7d1b1157518a0edce4001ad7821e79c4291a578db694668170313f6b
raw-files/BaseApplicationsFiles_File_Microsoft.Windows.AI.MachineLearning.dll,922248,9439653d0bbba26414e3f5356d23efb8e70d49b3d3fd07ace88b2a5e3d6423c3
raw-files/BaseApplicationsFiles_File_Microsoft.Windows.AI.Text.dll,695648,1fffb46e994d4087bc267ddcb8c893260263b3f895beb9e4aa10da7efa4ff43e
raw-files/BaseApplicationsFiles_File_Microsoft.Windows.AI.Text.winmd,25400,ae0118809c6256d65357351ac5af589e1757396d331204a7a856a40714286239
raw-files/BaseApplicationsFiles_File_Microsoft.Windows.AI.Video.dll,545592,d92b79107eee9e3a0b230ba699c1f08e843d2dbf61d8c933968ba6ee211fadbe
raw-files/BaseApplicationsFiles_File_Microsoft.Windows.AI.Video.winmd,14136,10d9fb66c97ef1f7425e903c21e4e65eb64b4abe249a6d51dcc78341247f2298
raw-files/BaseApplicationsFiles_File_Microsoft.Windows.AI.winmd,13664,049098facee8a842e5dd6fbee5a8e292aa841d52bd793082f27ee173b1b8b48a
raw-files/BaseApplicationsFiles_File_Microsoft.Windows.AppLifecycle.winmd,17208,67a9e7820ff029961b668be68057fc1637bae84cde75ffb7f555a7ba516b3102
raw-files/BaseApplicationsFiles_File_Microsoft.Windows.AppNotifications.Builder.winmd,24376,c6113832200b79fa72f429939934589935816e416c100db63376b6962ffd0f2c
raw-files/BaseApplicationsFiles_File_Microsoft.Windows.AppNotifications.winmd,19768,175f4f03e825e0a4b5bec37705dedeab0554e8edd5de32843003341d60062f30
raw-files/BaseApplicationsFiles_File_Microsoft.Windows.ApplicationModel.Background.UniversalBGTask.dll,86840,50d24d9618c9971e89bf66c1dfbbe0d563e9dd49f8c65e988ee2ae28d5633bea
raw-files/BaseApplicationsFiles_File_Microsoft.Windows.ApplicationModel.Background.UniversalBGTask.winmd,12600,088bf3faee94fd001ce5b4e5d27ee97cbbb86385f2b27a19954c86f4c95e6e64
raw-files/BaseApplicationsFiles_File_Microsoft.Windows.ApplicationModel.Background.winmd,13624,651034b2f30a798fad4ab7619983bdbd8e492a839b48b2e4199244bbd0523ec9
raw-files/BaseApplicationsFiles_File_Microsoft.Windows.ApplicationModel.DynamicDependency.winmd,18232,d0b8b9daef7a46762024d62ea36458616bf3ae3ee0ff199dc758299ce137ecc0
raw-files/BaseApplicationsFiles_File_Microsoft.Windows.ApplicationModel.Resources.dll,158048,e382ed81f91fad95e23e2023b4c25c34fa01a9f03e64d29fdbea51e28482f3ee
raw-files/BaseApplicationsFiles_File_Microsoft.Windows.ApplicationModel.Resources.winmd,19256,fe357794a9f0f724377008fe9e8c9c83e33dec03653d3f3a7fff3b221a8f5776
raw-files/BaseApplicationsFiles_File_Microsoft.Windows.ApplicationModel.WindowsAppRuntime.winmd,19256,ca9b40d21bed6fabdc13b8137febdc82d0acc8effff4e3464a732ff4486bfa69
raw-files/BaseApplicationsFiles_File_Microsoft.Windows.BadgeNotifications.winmd,13112,1b8f50ce19ea7ade0c30f0c8733f26b3172fc03b08a2a329f708ed4581dbffb9
raw-files/BaseApplicationsFiles_File_Microsoft.Windows.Foundation.winmd,16184,8a0ce33a68e01a93ef5019b210caf5bf22a168c5f2f77e96fda99409a7f9a2ae
raw-files/BaseApplicationsFiles_File_Microsoft.Windows.Globalization.winmd,12600,1073e8423c1567842d5cfe564e50f501e14b6eb9cf84138e7b021d0e3bd4d283
raw-files/BaseApplicationsFiles_File_Microsoft.Windows.ImageCreationInternal.winmd,14648,4ab60a3c1a60d9945050b4217f90033d561718ea20326a95e844d27447f6b7a7
raw-files/BaseApplicationsFiles_File_Microsoft.Windows.Internal.AI.ContentModeration.winmd,14136,bb59e868b0ddfe531a59af7a17c8ec928be3850689c050b79e5e1ecdefe376d1
raw-files/BaseApplicationsFiles_File_Microsoft.Windows.Internal.AI.Generative.winmd,25400,c4d3d10bd681df7fcb7d4bfdbf41405ab9c0056dbb224ab9283ae43a4b3823ad
raw-files/BaseApplicationsFiles_File_Microsoft.Windows.Internal.ImageCreation.winmd,14176,0c4c5a5bb63c28b3476358515a7fb022d1a524a3597e877cc8c032a5db9c883b
raw-files/BaseApplicationsFiles_File_Microsoft.Windows.Internal.SemanticSearch.winmd,19296,139f51fc079e519fa7d62680b1615e6af501c66284a2572994f8bc4cfd60057c
raw-files/BaseApplicationsFiles_File_Microsoft.Windows.Internal.Vision.winmd,15160,c061b712ba215abea92993d7bb02b81159e253cb6fe6748468a9a38ca477aadb
raw-files/BaseApplicationsFiles_File_Microsoft.Windows.Management.Deployment.winmd,42296,a4e43620ae24dda22a84fbe76673addaffc989edf46eb3bd3ed618afa85705ad
raw-files/BaseApplicationsFiles_File_Microsoft.Windows.Media.Capture.winmd,16184,3fc11fee07286fa65191e3ba600c4bb071845196e0670d23559f5f387db66e1e
raw-files/BaseApplicationsFiles_File_Microsoft.Windows.Private.Workloads.SessionManager.winmd,13624,0cd6f8bf7d467a57cec61f2de0cc681aafa4a8c406271779d1edce46fcacf27f
raw-files/BaseApplicationsFiles_File_Microsoft.Windows.PrivateCommon.winmd,15672,4b8a17984a4c072e85a345d72cd5cb50ab7fd41a58a38e41c386af213032a885
raw-files/BaseApplicationsFiles_File_Microsoft.Windows.PushNotifications.winmd,15672,1fcbb1179df64cd46da03eef26af9e46429daaaf4150c86cdde325ef29868b15
raw-files/BaseApplicationsFiles_File_Microsoft.Windows.SDK.NET.dll,26693664,4964dd17fdffa3a13873e9b76d3ad4f6e4f01f55e187be443791693bae952c45
raw-files/BaseApplicationsFiles_File_Microsoft.Windows.Security.AccessControl.winmd,12600,a4d9db5297844deb9ae798523d2fcdec554ac9103e3534119ba6761215f26bcb
raw-files/BaseApplicationsFiles_File_Microsoft.Windows.SemanticSearch.winmd,12600,d87d1ec3dc1c90e735ba8a99fbee383ed5050081e3e2e543bbceaacd70409e70
raw-files/BaseApplicationsFiles_File_Microsoft.Windows.SemanticSearchInternal.winmd,19256,fb0a875e6d0f6b0e0f7bad6032b0152de61dec7623fa430d4f84385e5ff9f99e
raw-files/BaseApplicationsFiles_File_Microsoft.Windows.Storage.Pickers.winmd,19768,ee39c2f2af40579699ea629bc2c3fb42f9bd76bb177922c5ebb404610e7f6475
raw-files/BaseApplicationsFiles_File_Microsoft.Windows.Storage.winmd,16184,1e6bd289d5f1495322885a1f0afe9a1805c5951072b41ed488814023853d801a
raw-files/BaseApplicationsFiles_File_Microsoft.Windows.System.Power.winmd,17208,9bf1776eda186b2376b8b568f179beadeff92822f01f965824d207ba690b68b1
raw-files/BaseApplicationsFiles_File_Microsoft.Windows.System.winmd,13624,75e8038fc1c304216725c6ca12c11814621a039af7983ab2db92cfdabcdb312a
raw-files/BaseApplicationsFiles_File_Microsoft.Windows.Vision.winmd,12128,9cdae4582e10f4a7fbbf71f97a65514bc54e22605d1188c228942a69ae510ffc
raw-files/BaseApplicationsFiles_File_Microsoft.Windows.VisionInternal.winmd,17208,99af0e53d8e5e7b035d354f95f51c5802a0b5aade481d361bde3c052cdf947af
raw-files/BaseApplicationsFiles_File_Microsoft.Windows.Widgets.dll,2469688,86aa4b3fc152adbc8bb10b58c069d5423c03542a9794bffbed27f7605aa32b81
raw-files/BaseApplicationsFiles_File_Microsoft.Windows.Widgets.winmd,36152,f3b410a5772de1ef0945719bb4d9cd24e78a21928ecd0f6703c2a9996cd88bca
raw-files/BaseApplicationsFiles_File_Microsoft.Windows.Workloads.Resources.dll,162144,8e4b403db0834020916269025fc6dc5dde8e2052a68e7723ff40c7ce2a9cc71e
raw-files/BaseApplicationsFiles_File_Microsoft.Windows.Workloads.Resources_ec.dll,174944,3d0844380974c844a7e29d60093849674cca36ff3fa818be8a23b4fe71d38ff5
raw-files/BaseApplicationsFiles_File_Microsoft.Windows.Workloads.dll,400696,59113b964eccfc5497c9a23ef15bc7eb843f0905f19728a597d0c8b3071ab3f6
raw-files/BaseApplicationsFiles_File_Microsoft.Windows.Workloads.pri,1680,b0c170307c815146a2ecbc4bb08b8d6223da167ff5c048e942ccd9a9a192ae86
raw-files/BaseApplicationsFiles_File_Microsoft.Windows.Workloads.winmd,11576,8260ec6eb9c2333ad0ee48b72be382da13583c4304cf20342657b118e8f753b3
raw-files/BaseApplicationsFiles_File_Microsoft.WindowsAppRuntime.Bootstrap.dll,394040,a63d0d7f5e3e863e0781d0a9467011598189f7149a169b91296fea90a31e9906
raw-files/BaseApplicationsFiles_File_Microsoft.WindowsAppRuntime.dll,2600248,9e69baef0cca50c4c51bce45fd662ee7a77cbf9c3531b9c4e45e246ff2f62605
raw-files/BaseApplicationsFiles_File_Microsoft.WindowsAppRuntime.pri,11296,0ec8d17e6ce296ba51aa539f8f3fc1b93b8bb53c20c82ba440f07e5cd1ce081e
raw-files/BaseApplicationsFiles_File_Microsoft.Xaml.Behaviors.dll,145272,8f782ad7adfdeeaa933183065aa7a0be9387abce6038e912455e78527b04adca
raw-files/BaseApplicationsFiles_File_Microsoft.ui.xaml.dll,15096672,2b22eb6130821f43a26239d441ef3a898bea24b1c1078b5941249431c4b4fbf8
raw-files/BaseApplicationsFiles_File_Microsoft.ui.xaml.resources.19h1.dll,566072,4568bfb9f87fa8a032c700d5ed01744a3f956f5973ebaee9798daba3b8021245
raw-files/BaseApplicationsFiles_File_Microsoft.ui.xaml.resources.common.dll,55096,63875af66a9a275e1500371260fd6007668d0f9f2e9f46de97194f354ed04e13
raw-files/BaseApplicationsFiles_File_ModernWpf.Controls.dll,712568,b22ce73d5946783db7f186aacafc0d6da6830bcff1e2bcd5f48ed8c49db874a8
raw-files/BaseApplicationsFiles_File_ModernWpf.dll,924024,4cb741674d81da17e6139d22bd6982e579aee06a414e816d8f3a25c41fcf09ab
raw-files/BaseApplicationsFiles_File_NJsonSchema.Annotations.dll,30072,3fa6400d2db5b5303778e456b7103409b1433f49734c4d287afd9ca22d29cfc3
raw-files/BaseApplicationsFiles_File_NJsonSchema.dll,252792,3fd82bab95d234942384b39158298e34c109a7489b7bda5be48e0b94292574ec
raw-files/BaseApplicationsFiles_File_NLog.Extensions.Logging.dll,73592,d85242b607be39e9616d74768d1e7be4211104d22d9159ac4304b680a7017ad4
raw-files/BaseApplicationsFiles_File_NLog.dll,949112,6fb0b78396f1a74606e3b355f31082d72a478652ba7d4abb208ee03048378d36
raw-files/BaseApplicationsFiles_File_NPUDetect.dll,287584,262729072ac5fafafd7ed22bb5a43a949af09177f4bef00aad91d535ee07a27c
raw-files/BaseApplicationsFiles_File_Namotion.Reflection.dll,81272,b4c763981b721d46cb1a1eb3285922ade244e224c12f8be3291cb039517a1c92
raw-files/BaseApplicationsFiles_File_Nerdbank.Streams.dll,228936,8095f4f2f8479d6263dd20cff555190184bfe2f20905babb2cde0fb26bb05578
raw-files/BaseApplicationsFiles_File_Newtonsoft.Json.dll,733504,3bf917f66b73352d83d47b4e429831eb1ff5766e0046f2995a64aac7724e2fc0
raw-files/BaseApplicationsFiles_File_PenImc_cor3.dll,157992,8052e85cd5a3ae9a939872b32de5b90a827456a21d8ccfc4d0c76599f1fcc217
raw-files/BaseApplicationsFiles_File_PerceptiveStreaming.dll,1760608,acc6ceac030b6464f5c25bf8c4fee79bfbddc60855541c0ccf0929de7d95b4e9
raw-files/BaseApplicationsFiles_File_PowerDisplay.Models.dll,69984,ef7b42b766a00e9adfeb28023c6f3275c88983d6a8348af400cf42955325dd34
raw-files/BaseApplicationsFiles_File_PowerToys.ActionRunner.exe,616288,2b34182ba624e0bc5eb36168aea804c85ced8cf27ae01cf8f53bfda0778b1068
raw-files/BaseApplicationsFiles_File_PowerToys.AdvancedPasteModuleInterface.dll,1017184,1d92d8930e49ed4c9648435ba2538c6726abe6e61a98bbe1632d4880fc7ec0da
raw-files/BaseApplicationsFiles_File_PowerToys.AltWindowCycle.dll,702816,e17037c0d220fac00c95d9a325747b4b3216836f28b3fb2a00cf7f1f12d1e7db
raw-files/BaseApplicationsFiles_File_PowerToys.AlwaysOnTop.exe,899424,1e1f00664e22f275b065b259c6f5454bd8b49fb693c04c9d515201e83a1d13c1
raw-files/BaseApplicationsFiles_File_PowerToys.AlwaysOnTopModuleInterface.dll,654688,b827b10709a7d721d43d04e4f65eda8e3bae354df95beb1fd66a74b099a45951
raw-files/BaseApplicationsFiles_File_PowerToys.Awake.deps.json,60538,5f903b97bcd1f16743503f7ba214b644687179b1b0c5e27030cec3db5eec96c9
raw-files/BaseApplicationsFiles_File_PowerToys.Awake.dll,200544,01d4d3232bcc0c0e1ac5ebc40e857fbc01c276dc3be3dded28c7ef73d6a293c2
raw-files/BaseApplicationsFiles_File_PowerToys.Awake.exe,276832,9d5f21a2ff59867e4520b0305261d47105f8ba08bb26ce5d05a9bf016a15b8da
raw-files/BaseApplicationsFiles_File_PowerToys.Awake.runtimeconfig.json,867,1401ad3714099edb8aedded755dd6f5f780c5b7682c18e227ec76e8d1e6fa3bf
raw-files/BaseApplicationsFiles_File_PowerToys.AwakeModuleInterface.dll,668512,473c6f0f896e7dc78b055cc2b9ce2d8381f21c5e94d6560ba5edb6705bb42fbc
raw-files/BaseApplicationsFiles_File_PowerToys.BackgroundActivatorDLL.dll,66400,14f598307616d6a6e49a2416a624a61154dfd52be2bc214586a893f8e3f779c2
raw-files/BaseApplicationsFiles_File_PowerToys.BgcodePreviewHandler.deps.json,58896,837efb0182c4d382a6ded66a09f5d0691f21e3e0569d45245e8537d3e6c5e45e
raw-files/BaseApplicationsFiles_File_PowerToys.BgcodePreviewHandler.dll,43872,96530937a30f1f7c9108f4b34f37fd43d02c4004b4acc52a7a2e2e01c4b9b58d
raw-files/BaseApplicationsFiles_File_PowerToys.BgcodePreviewHandler.exe,172896,8febd0ece865fda71c3c11b182e5cac25a487285b06504dc66499851a43bc746
raw-files/BaseApplicationsFiles_File_PowerToys.BgcodePreviewHandler.runtimeconfig.json,867,1401ad3714099edb8aedded755dd6f5f780c5b7682c18e227ec76e8d1e6fa3bf
raw-files/BaseApplicationsFiles_File_PowerToys.BgcodePreviewHandlerCpp.dll,647008,40aa964223fba8071bea36b00dfc6bbbaaad1cb1e0bd916ae66ff0399678d579
raw-files/BaseApplicationsFiles_File_PowerToys.BgcodeThumbnailProvider.deps.json,56470,d0b8027d532756a62cf8a3c94bd3f3d3e06cbbfd8d536cf8650c1f885621962a
raw-files/BaseApplicationsFiles_File_PowerToys.BgcodeThumbnailProvider.dll,38240,0ce112aabdb0e347902bdc7a2f9bbef05fd77217f8cf8d9fb73dfd0e1e7030e9
raw-files/BaseApplicationsFiles_File_PowerToys.BgcodeThumbnailProvider.exe,172896,6c37d91fc022fa1894b174a10c52845c9f3a21dcffdf91316b35d18f5a995734
raw-files/BaseApplicationsFiles_File_PowerToys.BgcodeThumbnailProvider.runtimeconfig.json,867,1401ad3714099edb8aedded755dd6f5f780c5b7682c18e227ec76e8d1e6fa3bf
raw-files/BaseApplicationsFiles_File_PowerToys.BgcodeThumbnailProviderCpp.dll,652640,ba2e654b5656cd777ed2aec1fc091995f7f5901172c78b85e9cfc72121be544e
raw-files/BaseApplicationsFiles_File_PowerToys.CmdNotFoundModuleInterface.dll,679776,29c2eb89b038d31c584f511fd1324a6b6239287beedc7a97dcff4282e4209b96
raw-files/BaseApplicationsFiles_File_PowerToys.CmdPalModuleInterface.dll,805728,95b1a2f184641746f7252cb2b46a04c147df13682a1dee236d09abc0cbf6dd3d
raw-files/BaseApplicationsFiles_File_PowerToys.ColorPicker.dll,687968,e64090fbe7f94bcba6f2b5c8c467bf5b64c4d3070b229254153a567036e0dc19
raw-files/BaseApplicationsFiles_File_PowerToys.ColorPickerUI.deps.json,61270,beb566d293f9062245272e8ee56b12a88b1b205f9fbfd7cf3d6a7706c4f4e6d4
raw-files/BaseApplicationsFiles_File_PowerToys.ColorPickerUI.dll,433504,9027d8a96b5594917ceb47e0eac58d7e314c1a6129d3f79704f84d79920f4804
raw-files/BaseApplicationsFiles_File_PowerToys.ColorPickerUI.exe,300384,e5b41ab0d6891bbbd997e1ad7b3021f82b555c97f4f107dc9fafa6b7a33d5617
raw-files/BaseApplicationsFiles_File_PowerToys.ColorPickerUI.runtimeconfig.json,867,1401ad3714099edb8aedded755dd6f5f780c5b7682c18e227ec76e8d1e6fa3bf
raw-files/BaseApplicationsFiles_File_PowerToys.Common.UI.dll,24416,87870d198812b46bfa696499a4817c08c2cd6d352bfffb94b4475448aeb9df93
raw-files/BaseApplicationsFiles_File_PowerToys.CropAndLock.exe,880480,74e8fc77ad9edb65f3888bacd134dcb4307d7539201cd0226a91e7d3694aba44
raw-files/BaseApplicationsFiles_File_PowerToys.CropAndLockModuleInterface.dll,738144,ce86cafdff87c905b7660805f174b7c9f32ebbb1ca7accbb7dfd18259b9d48c9
raw-files/BaseApplicationsFiles_File_PowerToys.CursorWrap.dll,729440,d10240d6551b28e9a60fc9ad63bd3f88dfe9a76b07f49dbe77f7c8778adc0061
raw-files/BaseApplicationsFiles_File_PowerToys.DSC.deps.json,60388,8302e107d902474ab6bb7eaf03e88b2b3cc71c4158207e99ffa9ca69819ae09c
raw-files/BaseApplicationsFiles_File_PowerToys.DSC.dll,40800,8f29337f720f77eafce2e6aa17781d8dceb4d85a94ff530102fe9cc7da5a3ee2
raw-files/BaseApplicationsFiles_File_PowerToys.DSC.exe,172896,b92ce5ad69a9e9016ddb271713b0e10b3f28815d850cefd9ab613c8033223d45
raw-files/BaseApplicationsFiles_File_PowerToys.DSC.runtimeconfig.json,867,1401ad3714099edb8aedded755dd6f5f780c5b7682c18e227ec76e8d1e6fa3bf
raw-files/BaseApplicationsFiles_File_PowerToys.FancyZones.exe,1469792,673104b515374bba8b1df80720906cb14c5ff9a8e868ecdae1fccd071e5f87ba
raw-files/BaseApplicationsFiles_File_PowerToys.FancyZonesEditor.deps.json,74017,3da7eb7ee2844ae338f59de23aea6d02abb2bdf053e87119a84fd89f75d1e56c
raw-files/BaseApplicationsFiles_File_PowerToys.FancyZonesEditor.dll,345952,90abed4e06af9307a96a4f14c2b7e4a29fb741285d4ff79cc0a6d3ffb4d46878
raw-files/BaseApplicationsFiles_File_PowerToys.FancyZonesEditor.exe,231264,df67fd09c6e6f16f1e95e079702c294c636cd54f592ce719704d4eed2a77744d
raw-files/BaseApplicationsFiles_File_PowerToys.FancyZonesEditor.runtimeconfig.json,867,1401ad3714099edb8aedded755dd6f5f780c5b7682c18e227ec76e8d1e6fa3bf
raw-files/BaseApplicationsFiles_File_PowerToys.FancyZonesEditorCommon.dll,123744,bca6ffe7ba61d213d93ef6c0bc19491fbc4a5fd8dbacd505c086c448edc31224
raw-files/BaseApplicationsFiles_File_PowerToys.FancyZonesModuleInterface.dll,757088,6d69949ef8b97589d7b735fbb952ab690b2c52f76b536b425f0e1ccac3efb949
raw-files/BaseApplicationsFiles_File_PowerToys.FilePreviewCommon.dll,52064,35cb5f5e8e1d201d22db5d6b956195c04ae1a79469d36f25b90b6eeee6240ab7
raw-files/BaseApplicationsFiles_File_PowerToys.FindMyMouse.dll,797536,187f80630fbc118da071b96694ea383a6f2b2242a06af761cbae4713622b82ee
raw-files/BaseApplicationsFiles_File_PowerToys.FindMyMouse.pri,712,d73a4472411f61026c99246890ae5088b2a3995dff313afb93fdd60cf22a06e4
raw-files/BaseApplicationsFiles_File_PowerToys.GPOWrapper.dll,195424,f4fbb1d64c5926a5284294f4b569123005ead987c57136bbde2b74c8ea691a15
raw-files/BaseApplicationsFiles_File_PowerToys.GPOWrapper.winmd,8192,d9faf937680a65ae6e712ddfdc493ce048b833325a7b756319841a377070baba
raw-files/BaseApplicationsFiles_File_PowerToys.GPOWrapperProjection.dll,35168,f642cbdead32451433c5c5e9ba63ab4cc01f283c3e734867c9e243eed1a55ccb
raw-files/BaseApplicationsFiles_File_PowerToys.GcodePreviewHandler.deps.json,58872,579a50a55f05b20e657d283b6e02d1ae1338fe5a06661e52287c52fec1a76f99
raw-files/BaseApplicationsFiles_File_PowerToys.GcodePreviewHandler.dll,43872,4c34667aa92a6f5d84510159a578d1e80dd5a0e2af2ea51bc70194749d001bec
raw-files/BaseApplicationsFiles_File_PowerToys.GcodePreviewHandler.exe,172896,cf585fdbfe1d42fc0c05012d6572639eb6e1aa04f708207ab113d15862fc8d3f
raw-files/BaseApplicationsFiles_File_PowerToys.GcodePreviewHandler.runtimeconfig.json,867,1401ad3714099edb8aedded755dd6f5f780c5b7682c18e227ec76e8d1e6fa3bf
raw-files/BaseApplicationsFiles_File_PowerToys.GcodePreviewHandlerCpp.dll,647008,baf2f25ca64f782fa06c69cc4bbdd6dcc9ac0edbc0e32a2ba6e74e191727a848
raw-files/BaseApplicationsFiles_File_PowerToys.GcodeThumbnailProvider.deps.json,56467,ea20295ceded09ac8de4cb85a4baf84ba0b254f9e25a216cd7167084c236b40e
raw-files/BaseApplicationsFiles_File_PowerToys.GcodeThumbnailProvider.dll,38240,32be2daa168412ef1b40814564d72552187c08d5ca168cad45b2044abd005aa6
raw-files/BaseApplicationsFiles_File_PowerToys.GcodeThumbnailProvider.exe,172896,14060aef5ca933d0552da63a147146c31c635a95d413f5b46175600426cc5d6f
raw-files/BaseApplicationsFiles_File_PowerToys.GcodeThumbnailProvider.runtimeconfig.json,867,1401ad3714099edb8aedded755dd6f5f780c5b7682c18e227ec76e8d1e6fa3bf
raw-files/BaseApplicationsFiles_File_PowerToys.GcodeThumbnailProviderCpp.dll,652640,a08eea7a7d2a8b38b698a29f44789e77973c1549798446d1d5520ef9fc21d64e
raw-files/BaseApplicationsFiles_File_PowerToys.GrabAndMove.exe,738144,3da327420a4f523aa0dab7335e99f82dff7c57259dc6bb2d3c68715c81f1b5ae
raw-files/BaseApplicationsFiles_File_PowerToys.GrabAndMoveModuleInterface.dll,673120,3de4f9f9416c0450685fa28250609b386f7e33a8667ed75a9dcbd6ea689aff84
raw-files/BaseApplicationsFiles_File_PowerToys.Interop.dll,501600,32adb72bcfe3841c8986c3b024d52bd17b83bee5ffe8f09b0e3545361f025ae1
raw-files/BaseApplicationsFiles_File_PowerToys.Interop.winmd,10752,4e76d20a494a40dc76401f9268580f5589c9b2ff9d2e9421ee5878f5e329c069
raw-files/BaseApplicationsFiles_File_PowerToys.KeyboardManager.dll,700768,a99387a87ed853f39628e608c39c2e6e49d35cd27fcd0f855554a98afc95f9c4
raw-files/BaseApplicationsFiles_File_PowerToys.Launcher.dll,706400,d9594505d84391c85d1713bca461090f5ed092d2b568c8dac45be0c7c62cef61
raw-files/BaseApplicationsFiles_File_PowerToys.LightSwitchModuleInterface.dll,730976,6b70f907c7fd86073d87a50866d9c567866cbd50bb19915d4a5254021ec79256
raw-files/BaseApplicationsFiles_File_PowerToys.ManagedCommon.dll,114016,bda41514c5575e0fccd240c2609fc63559b94df3b70c40d26b71bf5c8fca75c2
raw-files/BaseApplicationsFiles_File_PowerToys.ManagedTelemetry.dll,21856,a6b3decf60df51361676a7e4bf8d33aa0608288f1b8ec49bc2051f06ba48f540
raw-files/BaseApplicationsFiles_File_PowerToys.MarkdownPreviewHandler.deps.json,64312,9870332aa9c355cc054a468ffdb2e9945a87157689ba1d01b77fcda1245d90f3
raw-files/BaseApplicationsFiles_File_PowerToys.MarkdownPreviewHandler.dll,55136,e47fcc38944ab5920aa49a31a2d0fef212865d1f5a62a65a08012a1767bed9cc
raw-files/BaseApplicationsFiles_File_PowerToys.MarkdownPreviewHandler.exe,172896,d48704360aa8c8d5a3f572a055b176d50d58206f386cda49b2760beb3fd00cd9
raw-files/BaseApplicationsFiles_File_PowerToys.MarkdownPreviewHandler.runtimeconfig.json,867,1401ad3714099edb8aedded755dd6f5f780c5b7682c18e227ec76e8d1e6fa3bf
raw-files/BaseApplicationsFiles_File_PowerToys.MarkdownPreviewHandlerCpp.dll,653152,25511eb9f5749289e2f547ef0693e4c4a37c54cfab82f2a0557824564dd43c4c
raw-files/BaseApplicationsFiles_File_PowerToys.MonacoPreviewHandler.deps.json,64209,2ce32c619428faaea8c6ad090a01bc6f4ef9a556438646147eb8f11357af20a5
raw-files/BaseApplicationsFiles_File_PowerToys.MonacoPreviewHandler.dll,56160,723fb1db38231f6b82e99bab92865dc566c4fb5c3ad909bcf9464e7e81539fea
raw-files/BaseApplicationsFiles_File_PowerToys.MonacoPreviewHandler.exe,172896,117b107cef0c3ce7e0ca272e72f0c9428b7a88d7cf49b6df0f0e860811c31911
raw-files/BaseApplicationsFiles_File_PowerToys.MonacoPreviewHandler.runtimeconfig.json,867,1401ad3714099edb8aedded755dd6f5f780c5b7682c18e227ec76e8d1e6fa3bf
raw-files/BaseApplicationsFiles_File_PowerToys.MonacoPreviewHandlerCpp.dll,647008,62212e22b380499e3b6e7ce08bed2899c51d9fe051ce6ba4de3ca2efe7951c16
raw-files/BaseApplicationsFiles_File_PowerToys.MouseHighlighter.dll,790880,2dd5bbaf7dd52fc093eeb20ae0bc798d270658dc0ba2e856f3f97b0bcec7b0e0
raw-files/BaseApplicationsFiles_File_PowerToys.MouseJump.Common.dll,95584,57ebae0fa43325b1e021ce091b03986b6ec8b82aa4f20346b5c8d44572746e7c
raw-files/BaseApplicationsFiles_File_PowerToys.MouseJump.Models.dll,45408,da7b4edebbfb403c952bb22386d68742250d7c6fe49a16f611fcdfab02275c1d
raw-files/BaseApplicationsFiles_File_PowerToys.MousePointerCrosshairs.dll,765792,dc20bbb0530ed35c06df3a7964357f4c3abc7675083e5425e94e070b7e8a44b3
raw-files/BaseApplicationsFiles_File_PowerToys.MouseWithoutBorders.deps.json,89288,e3527c3feab80d25b576d0fd1fa03bef92354eb65a7695203c2faa14a82ce467
raw-files/BaseApplicationsFiles_File_PowerToys.MouseWithoutBorders.dll,890720,e0da8b0cb5471ad801db8be5482703a660c1eeadca6cc9cd960b370b1271209b
raw-files/BaseApplicationsFiles_File_PowerToys.MouseWithoutBorders.exe,312160,99805a821cfcc9d51dd4fe6c45f5011a6af05c3ed405afe436a3929116875c92
raw-files/BaseApplicationsFiles_File_PowerToys.MouseWithoutBorders.runtimeconfig.json,867,1401ad3714099edb8aedded755dd6f5f780c5b7682c18e227ec76e8d1e6fa3bf
raw-files/BaseApplicationsFiles_File_PowerToys.MouseWithoutBordersHelper.deps.json,89306,981d0feb61116389d60229d63427c2ee18e39a85a6f1e035deb59af26accae3e
raw-files/BaseApplicationsFiles_File_PowerToys.MouseWithoutBordersHelper.dll,247648,fd03caef070eb98149cb61cdcb2daa712c3ea546b221edebc9f4324e9101af8b
raw-files/BaseApplicationsFiles_File_PowerToys.MouseWithoutBordersHelper.exe,312160,e37c94cd2e21486cf80098d39952960c9bf2ef95fb03d2901edc317a668e5150
raw-files/BaseApplicationsFiles_File_PowerToys.MouseWithoutBordersHelper.runtimeconfig.json,867,1401ad3714099edb8aedded755dd6f5f780c5b7682c18e227ec76e8d1e6fa3bf
raw-files/BaseApplicationsFiles_File_PowerToys.MouseWithoutBordersModuleInterface.dll,735584,a4b8651b79fce7030347a60cd7be40240ff5bf3de2879cf262b3d3e98c7e7ca5
raw-files/BaseApplicationsFiles_File_PowerToys.MouseWithoutBordersService.deps.json,111249,bd6af7ee25894245dd7fca75c7f6fdf956a269a8ee1149337eb679a2f88b0c46
